YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201404,84084,509003,1,1.55,S,VICTORY,44.4977,-71.8535,44.29862,-71.5121
201404,84084,509003,2,5.35,ENE,GRANBY,44.5854,-71.6635,44.35124,-71.3981
201404,84084,509003,3,4.65,N,GALLUP MILLS,44.6474,-71.7778,44.38844,-71.46668
201404,84084,509003,4,3.19,NW,VICTORY,44.547,-71.9026,44.3282,-71.54156
201404,84084,509005,1,0.98,ENE,AVERILL,45.0039,-71.7006,45.234,-71.42036
201404,84084,509005,2,1.26,ESE,AVERILL,44.991,-71.6975,44.5946,-71.4185
201404,84084,509005,3,3.89,ESE,AVERILL,44.9741,-71.6492,44.58446,-71.38952
201404,84084,509005,4,3.44,ESE,AVERILL,44.9885,-71.6515,44.5931,-71.3909
201404,84084,509034,1,1.74,WSW,SOUTH RANDOLPH,43.8874,-72.6103,43.53244,-72.36618
201404,84084,509034,2,1.5,N,UNION VLG,43.8016,-72.2525,43.48096,-72.1515
201404,84084,509034,3,1.8,ENE,NEWBURY,44.0921,-72.0378,44.5526,-72.2268
201404,84084,509034,4,3.18,W,BOLTONVILLE,44.1756,-72.1637,44.10536,-72.9822
201404,84084,509034,5,4.27,N,WEST TOPSHAM,44.181,-72.3139,44.1086,-72.18834
201404,84084,509070,1,1.91,NW,FAYSTON,44.2424,-72.8925,44.14544,-72.5355
201404,84084,509070,2,2.76,SSE,MORETOWN,44.2125,-72.7308,44.1275,-72.43848
201404,84084,509070,3,1.05,ESE,COLBYVILLE,44.3456,-72.6996,44.20736,-72.41976
201404,84084,509070,4,1.5,ENE,NORTH DUXBURY,44.3586,-72.8022,44.21516,-72.48132
201404,84084,509070,5,1.05,NW,NORTH DUXBURY,44.359,-72.8472,44.2154,-72.50832
201404,84085,507590,1,21.72,ESE,WAUCONDA,48.6053,-118.4578,48.36318,-11.827468
201404,84085,507590,2,21.7,ESE,WAUCONDA,48.6057,-118.4582,48.36342,-11.827492
201404,84085,507590,3,21.72,ESE,WAUCONDA,48.6057,-118.4577,48.36342,-11.827462
201404,84085,507590,4,21.74,ESE,WAUCONDA,48.6053,-118.4575,48.36318,-11.82745
201405,84087,507599,1,6.13,SE,TORBOY,48.6121,-118.5836,48.36726,-11.835016
201405,84087,507599,2,6.08,SE,TORBOY,48.6129,-118.5839,48.36774,-11.835034
201405,84087,507599,3,6.11,SE,TORBOY,48.6129,-118.5829,48.36774,-11.834974
201405,84087,507599,4,6.14,SE,TORBOY,48.6124,-118.5828,48.36744,-11.834968
201403,84088,507584,1,5.5,WSW,MONTAUK POINT LIGHTHOUSE,41.0061,-72.0581,41.366,-72.3486
201405,84089,507591,1,4.75,ENE,FLAGLER,39.33,-102.99,39.198,-10.2594
201405,84089,507592,1,2.14,NNE,SEIBERT,39.33,-102.87,39.198,-10.2522
201405,84089,507593,1,3.74,E,VONA,39.3,-102.68,39.18,-10.2408
201405,84089,507595,1,0.0,N,STRATTON,39.3,-102.6,39.18,-10.236
201405,84089,507596,1,0.0,N,STRATTON,39.3,-102.6,39.18,-10.236
201405,84089,507597,1,11.75,N,SEIBERT,39.47,-102.88,39.282,-10.2528
201405,84089,507598,1,13.51,NNE,SEIBERT,39.49,-102.82,39.294,-10.2492
201404,84091,507628,1,6.0,ENE,LIVINGSTON,45.7032,-110.4552,45.42192,-11.027312
201405,84095,507650,1,7.23,NNE,BETHUNE,39.33,-102.43,39.198,-10.2258
201405,84095,507653,1,14.75,N,PECONIC,39.53,-102.18,39.318,-10.2108
201405,84095,507655,1,16.32,NNW,PECONIC,39.55,-102.2,39.33,-10.212
201405,84095,507656,1,1.07,W,HALE,39.57,-102.15,39.342,-10.29
201405,84095,507659,1,3.48,SW,VERNON,39.89,-102.32,39.534,-10.2192
201405,84095,507661,1,0.69,N,CLARKVILLE,40.39,-102.62,40.234,-10.2372
201405,84095,507662,1,6.41,ENE,CLARKVILLE,40.42,-102.51,40.252,-10.2306
201405,84095,507663,1,7.38,ENE,CLARKVILLE,40.42,-102.49,40.252,-10.2294
201405,84095,507664,1,10.37,ENE,CLARKVILLE,40.42,-102.43,40.252,-10.2258
201405,84097,507666,1,1.59,E,COLFER,40.03,-101.84,40.18,-10.1504
201405,84097,507667,1,0.87,SW,PARKS,40.04,-101.73,40.24,-10.1438
201405,84097,507668,1,0.87,SW,MC COOK,40.19,-100.63,40.114,-10.0378
201405,84097,507669,1,0.0,N,MC COOK,40.2,-100.62,40.12,-10.0372
201405,84097,507670,1,0.0,N,MC COOK,40.2,-100.62,40.12,-10.0372
201405,84099,507673,1,4.84,N,ST FRANCIS,39.84,-101.8,39.504,-10.148
201405,84099,507675,1,11.15,W,ST FRANCIS,39.77,-102.01,39.462,-10.26
201405,84099,507676,1,8.04,NW,ST FRANCIS,39.85,-101.91,39.51,-10.1546
201405,84099,507677,1,12.73,NW,ST FRANCIS,39.9,-101.97,39.54,-10.1582
201405,84099,507678,1,10.17,NNW,LUDELL,39.98,-101.06,39.588,-10.136
201405,84102,507691,1,0.0,N,BELPRE,39.28,-81.57,39.168,-81.342
201405,84102,507692,1,8.0,NNW,BELPRE,39.387,-81.6273,39.2322,-81.37638
201405,84459,510304,1,0.0,N,WHITES CITY,32.17,-104.37,32.102,-10.4222
201405,84459,510305,1,7.0,S,CARLSBAD,32.3187,-104.23,32.19122,-10.4138
201405,84459,510309,1,0.0,S,CARLSBAD,32.42,-104.23,32.252,-10.4138
201405,84459,510310,1,0.0,N,WHITES CITY,32.17,-104.37,32.102,-10.4222
201405,84459,511338,1,7.54,E,AVALON,32.4991,-104.0907,32.29946,-10.45442
201405,84459,511341,1,1.0,N,HOBBS,32.7145,-103.13,32.4287,-10.378
201405,84459,511352,1,0.0,N,HOBBS,32.7,-103.13,32.42,-10.378
201405,84459,511373,1,5.31,WSW,(CNM)CARLSBAD ARPT,32.291,-104.3483,32.1746,-10.420898
201405,84459,511373,2,5.36,WSW,(CNM)CARLSBAD ARPT,32.2874,-104.3468,32.17244,-10.420808
201405,84459,511373,3,5.05,WSW,(CNM)CARLSBAD ARPT,32.2903,-104.3425,32.17418,-10.42055
201405,84459,511373,4,5.01,WSW,(CNM)CARLSBAD ARPT,32.2925,-104.3434,32.1755,-10.420604
201405,84460,509916,1,0.0,N,MIDLAND,32.0,-102.08,32.0,-10.248
201405,84460,509917,1,4.0,W,GARDENDALE,32.0,-102.4883,32.0,-10.229298
201405,84460,509918,1,0.0,N,ODESSA,31.85,-102.37,31.51,-10.2222
201405,84460,509919,1,1.0,NW,ODESSA,31.8602,-102.3821,31.51612,-10.222926
201405,84460,509920,1,0.0,WSW,WEST ODESSA,31.83,-102.5,31.498,-10.23
201405,84460,509922,1,1.0,E,FT STOCKTON,30.88,-102.8531,30.528,-10.251186
201404,84108,507929,1,0.89,NW,MARIS TOWN,32.6097,-90.04,32.36582,-90.24
201404,84108,507929,2,0.85,NW,MARIS TOWN,32.6099,-90.0387,32.36594,-90.2322
201404,84108,507929,3,0.81,NW,MARIS TOWN,32.6091,-90.0386,32.36546,-90.2316
201404,84108,507929,4,0.86,NW,MARIS TOWN,32.6092,-90.0399,32.36552,-90.2394
201404,84108,507930,1,0.9,SE,STARKVILLE,33.46,-88.82,33.276,-88.492
201404,84108,507931,1,0.58,W,WEST JACKSON,32.32,-90.21,32.192,-90.126
201404,84108,507931,2,0.2,W,WEST JACKSON,32.3201,-90.2034,32.19206,-90.12204
201404,84108,507931,3,0.26,WSW,WEST JACKSON,32.3183,-90.204,32.19098,-90.1224
201404,84108,507931,4,0.57,W,WEST JACKSON,32.3191,-90.2098,32.19146,-90.12588
201404,84109,507713,1,0.92,ENE,LAKE PROVIDENCE,32.8047,-91.1652,32.48282,-91.9912
201404,84109,507713,2,1.16,SE,LAKE PROVIDENCE ARPT,32.8167,-91.1676,32.49002,-91.10056
201404,84109,507713,3,0.84,SSW,LAKE PROVIDENCE ARPT,32.8181,-91.1831,32.49086,-91.10986
201404,84109,507713,4,0.95,NW,LAKE PROVIDENCE,32.8111,-91.1896,32.48666,-91.11376
201404,84109,507714,1,0.0,N,EPPS,32.6,-91.48,32.36,-91.288
201404,84109,507716,1,0.9,NW,OAK GROVE KELLY ARPT,32.86,-91.43,32.516,-91.258
201404,84109,507718,1,0.9,NW,PIONEER,32.74,-91.44,32.444,-91.264
201404,84109,507720,1,0.59,E,GILBERT,32.05,-91.66,32.3,-91.396
201404,84109,507722,1,1.81,SE,CHASE,32.08,-91.68,32.48,-91.408
201404,84109,507724,1,0.69,N,LAKE PROVIDENCE,32.81,-91.18,32.486,-91.108
201404,84109,507724,2,0.32,WNW,LAKE PROVIDENCE,32.8017,-91.1851,32.48102,-91.11106
201404,84109,507724,3,0.28,ENE,LAKE PROVIDENCE,32.8021,-91.1759,32.48126,-91.10554
201404,84109,507724,4,0.5,NNE,LAKE PROVIDENCE,32.8062,-91.1757,32.48372,-91.10542
201404,84109,507725,1,0.9,SE,TALLULAH,32.41,-91.19,32.246,-91.114
201404,84109,507726,1,0.69,N,LAKE PROVIDENCE,32.81,-91.18,32.486,-91.108
201402,84110,507730,1,2.34,SW,BEAUFORT INLET,34.6957,-76.6787,34.41742,-76.40722
201402,84110,507733,1,1.13,NNW,BEAUFORT INLET,34.7347,-76.6588,34.44082,-76.39528
201402,84110,507737,1,4.56,SE,EDENTON,36.0202,-76.5665,36.1212,-76.3399
201402,84110,507740,1,0.79,W,OCRACOKE,35.1181,-75.9938,35.7086,-75.59628
201402,84110,507742,1,11.17,ESE,ENGELHARD,35.4124,-75.8331,35.24744,-75.49986
201402,84110,507744,1,16.87,ENE,OCRACOKE,35.2094,-75.702,35.12564,-75.4212
201402,84110,507748,1,8.35,ENE,HATTERAS INLET,35.2316,-75.6163,35.13896,-75.36978
201402,84110,507750,1,29.23,ESE,ENGELHARD,35.3487,-75.5152,35.20922,-75.30912
201402,84110,507752,1,1.81,E,BUXTON,35.266,-75.5183,35.1596,-75.31098
201402,84110,507753,1,9.4,ENE,HATTERAS INLET,35.2414,-75.6014,35.14484,-75.36084
201403,84111,507758,1,1.33,ESE,CAPE CARTERET,34.67,-77.03,34.402,-77.18
201403,84111,507759,1,0.69,N,SWANSBORO,34.69,-77.13,34.414,-77.78
201403,84111,507760,1,1.84,ESE,SHELL ROCK LNDG,34.64,-77.14,34.384,-77.84
201403,84111,507761,1,0.89,NW,HUBERT,34.73,-77.24,34.438,-77.144
201403,84111,507762,1,0.89,SW,STARLING,34.69,-77.24,34.414,-77.144
201403,84111,507763,1,0.42,N,DIXON,34.5861,-77.4795,34.35166,-77.2877
201403,84111,507764,1,1.79,SE,STARLING,34.68,-77.21,34.408,-77.126
201403,84112,507765,1,7.88,N,NORTH TOPSAIL BEACH,34.5921,-77.4456,34.35526,-77.26736
201403,84112,507766,1,6.99,WSW,BOGUE INLET,34.6454,-77.1336,34.38724,-77.8016
201403,84112,507768,1,5.13,W,BOGUE INLET,34.6883,-77.1191,34.41298,-77.7146
201403,84112,507770,1,2.42,SSE,BOGUE INLET,34.6693,-77.0097,34.40158,-77.582
201404,84113,507771,1,2.83,NNE,HOLLYWOOD PARK,29.61,-98.49,29.366,-98.294
201404,84113,507772,1,2.75,NW,HOLLYWOOD PARK,29.6,-98.53,29.36,-98.318
201404,84113,507773,1,0.6,W,CEMENTVILLE,29.5,-98.48,29.3,-98.288
201404,84113,507774,1,3.51,S,HELOTES,29.53,-98.69,29.318,-98.414
201404,84113,507775,1,5.56,WSW,ROCKS SPGS ARPT,29.93,-100.26,29.558,-10.0156
201404,84113,507776,1,14.48,SW,ROCKS SPGS,29.88,-100.4,29.528,-10.024
201404,84113,507777,1,5.16,SSW,DUGGER,29.43,-97.98,29.258,-97.588
201404,84113,507778,1,2.16,NNW,JOHNSON CITY,30.31,-98.41,30.186,-98.246
201404,84113,507779,1,2.39,SSW,OAK HILL,30.2,-97.87,30.12,-97.522
201404,84113,507781,1,1.23,NNE,AUSTIN,30.287,-97.7335,30.1722,-97.4401
201404,84113,507782,1,0.69,S,ELYSIUM,30.16,-97.5,30.96,-97.3
201404,84113,507783,1,0.6,W,SMITHVILLE MUNI ARPT,30.03,-97.18,30.18,-97.108
201404,84113,507784,1,2.16,SSW,RABBS PRAIRIE,29.94,-96.91,29.564,-96.546
201403,84115,507785,1,0.32,NE,POTOMAC BUOY,38.033,-76.3355,38.198,-76.2013
201404,84116,507786,1,0.61,N,ROLLING FORK,32.9089,-90.871,32.54534,-90.5226
201404,84116,507787,1,6.85,ESE,ANGUILLA,32.9332,-90.7103,32.55992,-90.42618
201404,84116,507788,1,3.3,NNW,GATESVILLE,32.0403,-90.3002,32.2418,-90.18012
201404,84116,507789,1,0.9,NW,LOUISE,32.98,-90.59,32.588,-90.354
201404,84116,507790,1,4.13,SSW,WILLOWS,31.9756,-90.929,31.58536,-90.5574
201404,84116,507790,2,3.44,SSW,WILLOWS,31.9827,-90.9186,31.58962,-90.55116
201404,84116,507791,1,1.15,E,LELAND,33.4,-90.9,33.24,-90.54
201404,84116,507792,1,2.27,NW,BURDETT,33.3684,-90.9627,33.22104,-90.57762
201404,84116,507793,1,1.44,ESE,ADAMS,32.1595,-90.5488,32.957,-90.32928
201404,84116,507794,1,1.38,N,MIDWAY,32.9,-90.2,32.54,-90.12
201404,84116,507795,1,3.22,SSE,ALLIGATOR BOOGA FLD,34.0605,-90.6703,34.363,-90.40218
201403,84117,507796,1,0.0,N,SMITH SHOAL LIGHT,24.72,-81.92,24.432,-81.552
201403,84117,507797,1,1.01,WNW,KEY WEST,24.5649,-81.7951,24.33894,-81.47706
201403,84117,507798,1,1.82,SSE,BIG COPPITT KEY,24.5757,-81.6887,24.34542,-81.41322
201403,84117,507799,1,1.35,E,KEY WEST,24.5568,-81.7588,24.33408,-81.45528
201403,84119,507800,1,0.0,N,SMITH SHOAL LIGHT,24.72,-81.92,24.432,-81.552
201403,84119,507801,1,0.74,SW,KEY WEST,24.5532,-81.7891,24.33192,-81.47346
201403,84119,507802,1,11.77,SW,SNIPE POINT,24.5646,-81.7937,24.33876,-81.47622
201403,84119,507803,1,1.82,SSE,BIG COPPITT KEY,24.5757,-81.689,24.34542,-81.4134
201403,84119,507804,1,11.0,WSW,FLAMINGO,25.0791,-81.0824,25.4746,-81.4944
201403,84119,507805,1,1.32,E,KEY WEST,24.557,-81.7592,24.3342,-81.45552
201403,84119,507806,1,0.0,N,SOMBRERO KEY LIGHT,24.63,-81.11,24.378,-81.66
201403,84119,507807,1,0.0,N,MOLASSES REEF LIGHT,25.01,-80.38,25.6,-80.228
201404,84120,507808,1,2.98,E,MONEY,33.6553,-90.1686,33.39318,-90.10116
201404,84120,507809,1,1.21,E,MAYERSVILLE,32.898,-91.0492,32.5388,-91.2952
201404,84120,507810,1,0.69,S,HOLCOMB,33.76,-89.98,33.456,-89.588
201404,84120,507810,2,1.21,S,RIVERDALE,33.8125,-89.829,33.4875,-89.4974
201404,84120,507812,1,0.69,S,HOLCOMB,33.76,-89.98,33.456,-89.588
201404,84120,507813,1,1.14,SW,GRENADA MUNI ARPT,33.8188,-89.8146,33.49128,-89.48876
201404,84120,507813,2,1.53,W,KIRKMAN,33.8512,-89.7566,33.51072,-89.45396
201404,84120,507814,1,0.57,E,GRENADA,33.78,-89.81,33.468,-89.486
201404,84120,507815,1,3.5,S,GRENADA LAKE,33.78,-89.71,33.468,-89.426
201404,84120,507816,1,1.95,E,FUTHEYVILLE,33.7802,-89.7461,33.46812,-89.44766
201404,84120,507817,1,1.61,NNW,ENOLA,32.7526,-90.6067,32.45156,-90.36402
201404,84120,507817,2,1.75,N,ENOLA,32.7551,-90.6039,32.45306,-90.36234
201404,84120,507818,1,0.76,ENE,WESTFIELD,33.1335,-90.2575,33.801,-90.1545
201404,84120,507819,1,0.58,E,FLORA,32.55,-90.31,32.33,-90.186
201404,84120,507820,1,1.86,WSW,BLACK HAWK,33.32,-90.05,33.192,-90.3
201404,84120,507821,1,1.87,NNW,ZEIGLERVILLE,32.9751,-90.1921,32.58506,-90.11526
201404,84120,507821,2,2.8,SSE,EULOGY,32.995,-90.1457,32.597,-90.8742
201404,84120,508147,1,2.7,N,STOKES,32.6388,-90.2142,32.38328,-90.12852
201404,84120,508147,2,2.84,WNW,DAVIS,32.6954,-90.0752,32.41724,-90.4512
201404,84120,508148,1,1.79,NNW,FRANKLIN,33.0527,-90.0148,33.3162,-90.888
201405,84508,510166,3,0.43,SW,WEST VIEW,41.3454,-81.9255,41.20724,-81.5553
201405,84508,510166,4,1.5,S,BEREA,41.3484,-81.8507,41.20904,-81.51042
201405,84508,510166,5,1.22,WNW,FAIRVIEW PARK,41.4386,-81.8905,41.26316,-81.5343
201405,84508,510221,1,3.33,N,BRUNSWICK ARPT,41.3182,-81.8736,41.19092,-81.52416
201405,84508,510221,2,5.98,ENE,BENNETTS CORNERS,41.3232,-81.7001,41.19392,-81.42006
201405,84508,510221,3,0.94,WNW,GRANGER,41.1552,-81.7468,41.9312,-81.44808
201405,84508,510221,4,0.89,ENE,LAFAYETTE,41.1059,-81.9349,41.6354,-81.56094
201405,84508,510238,1,1.55,WNW,STOW,41.179,-81.4573,41.1074,-81.27438
201405,84508,510238,2,1.42,WNW,MUNROE FALLS,41.1407,-81.4533,41.8442,-81.27198
201405,84508,510238,3,1.02,ENE,MUNROE FALLS,41.1363,-81.4122,41.8178,-81.24732
201405,84508,510238,4,1.46,ENE,STOW,41.1795,-81.4049,41.1077,-81.24294
201405,84508,510239,1,1.11,E,SHEFFIELD,41.4674,-82.0588,41.28044,-82.3528
201405,84508,510239,2,1.14,NNE,AVON,41.4658,-82.0234,41.27948,-82.1404
201405,84508,510239,3,1.2,WSW,AVON BOSWORTH ARPT,41.4254,-82.0224,41.25524,-82.1344
201403,82385,495798,7,1.0,NE,MAYO,30.0602,-83.1582,30.3612,-83.9492
201403,82385,495798,8,1.0,N,MAYO,30.0645,-83.17,30.387,-83.102
201403,82385,495812,1,0.0,N,SCANLON,30.13,-83.89,30.78,-83.534
201403,82385,495812,2,0.0,N,ERIDU,30.3,-83.74,30.18,-83.444
201403,82385,495812,3,0.0,N,SHADY GROVE,30.28,-83.63,30.168,-83.378
201403,82385,495812,4,0.0,N,SMITH,30.11,-83.4,30.66,-83.24
201403,82385,495812,5,2.0,SSW,TENNILLE,29.7459,-83.3385,29.44754,-83.2031
201403,82385,495812,6,2.01,E,STEINHATCHEE,29.6663,-83.3468,29.39978,-83.20808
201403,82385,495812,7,0.0,N,FISH CREEK,29.78,-83.57,29.468,-83.342
201403,82385,495812,8,0.0,N,ADAMS BEACH,29.88,-83.63,29.528,-83.378
201401,82417,495911,1,1.68,N,AUGUSTA,35.3039,-91.3644,35.18234,-91.21864
201401,82417,495911,2,2.85,WNW,AUGUSTA,35.2955,-91.4167,35.1773,-91.25002
201401,82417,495911,3,2.64,SW,RUFFWOOD,35.2421,-91.402,35.14526,-91.2412
201406,86373,524923,1,0.86,NE,MARTELLE,42.03,-91.36,42.18,-91.216
201406,86373,524924,1,0.0,N,AMBER,42.13,-91.18,42.78,-91.108
201406,86373,524925,1,0.86,SW,ANAMOSA,42.11,-91.29,42.66,-91.174
201406,86373,524926,1,0.69,S,ANAMOSA,42.11,-91.28,42.66,-91.168
201406,86373,524927,1,1.72,SW,PRAIRIEBURG,42.21,-91.44,42.126,-91.264
201406,86373,524928,1,1.47,NNE,SAND SPG,42.34,-91.17,42.204,-91.102
201406,86373,524929,1,1.47,SSW,KEY WEST,42.43,-90.69,42.258,-90.414
201406,86373,524930,1,0.0,N,KEY WEST,42.45,-90.68,42.27,-90.408
201406,86373,524931,1,0.51,E,CENTER GROVE,42.5,-90.69,42.3,-90.414
201406,86373,524932,1,1.48,NNE,HILLS,41.57,-91.54,41.342,-91.324
201406,86373,524933,1,0.0,N,UNIVERSITY HGTS,41.65,-91.57,41.39,-91.342
201406,86373,524934,1,0.51,E,MARTELLE,42.02,-91.36,42.12,-91.216
201406,86373,524935,1,0.51,E,MARTELLE,42.02,-91.36,42.12,-91.216
201406,86373,524936,1,1.47,NNE,SAND SPG,42.34,-91.17,42.204,-91.102
201406,86373,524937,1,1.47,NNW,SAND SPG,42.34,-91.19,42.204,-91.114
201406,86373,524938,1,1.69,WSW,VAN HORNE,42.01,-92.11,42.6,-92.66
201406,86373,524939,1,1.38,S,EDGEWOOD,42.63,-91.4,42.378,-91.24
201406,86373,524940,1,2.31,SSW,CEDAR RAPIDS,41.97,-91.67,41.582,-91.402
201406,86373,524941,1,3.71,SW,CEDAR RAPIDS,41.97,-91.71,41.582,-91.426
201406,86373,524942,1,3.38,WSW,CEDAR RAPIDS,41.98,-91.71,41.588,-91.426
201406,86373,524943,1,0.51,E,SWISHER,41.85,-91.69,41.51,-91.414
201406,86373,524944,1,0.69,N,LIME CITY,41.66,-91.08,41.396,-91.48
201406,86373,524945,1,4.27,NNE,LIME CITY,41.71,-91.06,41.426,-91.36
201406,86373,524946,1,0.86,NE,LOWDEN,41.86,-90.92,41.516,-90.552
201406,86373,524947,1,2.92,SW,CEDAR RAPIDS,41.97,-91.69,41.582,-91.414
201406,86373,524948,1,2.59,NE,WASHINGTON ARPT,41.3,-91.65,41.18,-91.39
201406,86373,524949,1,0.52,E,WASHINGTON,41.3,-91.69,41.18,-91.414
201406,86373,524950,1,0.52,E,WASHINGTON,41.3,-91.69,41.18,-91.414
201406,86373,524951,1,0.0,N,AMBER,42.13,-91.18,42.78,-91.108
201406,86373,524952,1,0.69,N,KEYSTONE,42.01,-92.2,42.6,-92.12
201406,86373,524953,1,0.69,S,MANCHESTER ARPT,42.49,-91.5,42.294,-91.3
201406,86373,524954,1,0.86,SW,VAN HORNE,42.01,-92.09,42.6,-92.54
201406,86373,524955,1,1.03,W,VAN HORNE,42.02,-92.1,42.12,-92.6
201406,86373,524956,1,0.69,N,BEVERLY,41.94,-91.78,41.564,-91.468
201406,86373,524957,1,2.31,SSW,CEDAR RAPIDS,41.97,-91.67,41.582,-91.402
201406,86373,524958,1,2.31,SSW,CEDAR RAPIDS,41.97,-91.67,41.582,-91.402
201406,86373,524959,1,2.14,SSW,SCOTT COUNTY PARK,41.69,-90.54,41.414,-90.324
201406,86373,524960,1,1.03,W,DEWITT,41.82,-90.57,41.492,-90.342
201406,86373,524961,1,0.0,N,CLINTON MUNI ARPT,41.83,-90.33,41.498,-90.198
201406,86373,524962,1,0.52,E,WASHINGTON,41.3,-91.69,41.18,-91.414
201406,86373,524963,1,0.51,E,SWISHER,41.85,-91.69,41.51,-91.414
201406,86373,524964,1,2.32,NNW,DAVENPORT,41.56,-90.6,41.336,-90.36
201406,86373,524965,1,2.32,NNW,DAVENPORT,41.56,-90.6,41.336,-90.36
201406,86373,524967,1,2.76,S,DIXON,41.71,-90.78,41.426,-90.468
201406,86373,524968,1,3.17,NNW,DAVENPORT,41.57,-90.61,41.342,-90.366
201406,86373,524969,1,2.93,ENE,STOCKTON,41.6,-90.82,41.36,-90.492
201406,86373,524970,1,1.38,S,CALAMUS,41.8,-90.77,41.48,-90.462
201406,86373,524971,1,2.32,NNW,DAVENPORT,41.56,-90.6,41.336,-90.36
201406,86373,524972,1,0.69,N,LIME CITY,41.66,-91.08,41.396,-91.48
201406,86373,524973,1,1.24,SW,LOWDEN,41.84,-90.95,41.504,-90.57
201406,86373,524974,1,2.14,SSW,SCOTT COUNTY PARK,41.69,-90.54,41.414,-90.324
201406,86373,524975,1,1.38,S,SCOTT COUNTY PARK,41.7,-90.53,41.42,-90.318
201406,86373,524976,1,2.32,SSE,SCOTT COUNTY PARK,41.69,-90.51,41.414,-90.306
201406,86374,524977,1,3.23,ENE,BENTLY,40.34,-91.04,40.204,-91.24
201406,86374,524978,1,6.73,NNW,MT CARROLL,42.19,-90.03,42.114,-90.18
201406,86374,524979,1,0.51,W,STOCKTON,42.35,-90.01,42.21,-90.6
201406,86374,524981,1,0.51,W,STOCKTON,42.35,-90.01,42.21,-90.6
201406,86374,524982,1,0.86,NW,FREEPORT,42.29,-89.63,42.174,-89.378
201406,86374,524983,1,0.86,NW,FREEPORT,42.29,-89.63,42.174,-89.378
201406,86374,524984,1,0.0,N,LENA,42.38,-89.83,42.228,-89.498
201406,86374,524985,1,2.95,NNE,STOCKTON,42.39,-89.98,42.234,-89.588
201406,86374,524986,1,2.95,NNE,STOCKTON,42.39,-89.98,42.234,-89.588
201406,86377,524988,1,4.14,E,LA MOILLE,41.53,-89.2,41.318,-89.12
201406,86377,524988,2,4.14,S,LA MOILLE,41.4701,-89.28,41.28206,-89.168
201406,86377,524988,3,4.14,W,LA MOILLE,41.53,-89.36,41.318,-89.216
201406,86377,524988,4,4.14,N,LA MOILLE,41.5899,-89.28,41.35394,-89.168
201406,86377,524989,1,2.05,E,HANOVER,42.25,-90.24,42.15,-90.144
201406,86379,524990,1,2.13,SSE,JULIEN,42.45,-90.76,42.27,-90.456
201406,86379,524990,2,2.13,WSW,JULIEN,42.4682,-90.8086,42.28092,-90.48516
201406,86379,524990,3,2.13,NNW,JULIEN,42.5085,-90.786,42.3051,-90.4716
201406,86379,524990,4,2.13,ENE,JULIEN,42.4918,-90.7314,42.29508,-90.43884
201406,86379,524991,1,0.51,E,CENTER GROVE,42.5,-90.69,42.3,-90.414
201406,86379,524991,2,0.51,S,CENTER GROVE,42.4926,-90.7,42.29556,-90.42
201406,86379,524991,3,0.51,W,CENTER GROVE,42.5,-90.71,42.3,-90.426
201406,86379,524991,4,0.51,N,CENTER GROVE,42.5074,-90.7,42.30444,-90.42
201406,86379,524992,1,1.68,ENE,SAGEVILLE,42.58,-90.69,42.348,-90.414
201406,86379,524992,2,1.68,SSE,SAGEVILLE,42.5475,-90.7074,42.3285,-90.42444
201406,86379,524992,3,1.68,WSW,SAGEVILLE,42.5607,-90.7505,42.33642,-90.4503
201406,86379,524992,4,1.68,NNW,SAGEVILLE,42.5925,-90.7326,42.3555,-90.43956
201406,86379,524993,1,0.69,S,BRANDON,42.31,-92.0,42.186,-92.0
201406,86379,524993,2,0.69,W,BRANDON,42.32,-92.0135,42.192,-92.81
201406,86379,524993,3,0.69,N,BRANDON,42.33,-92.0,42.198,-92.0
201406,86379,524993,4,0.69,E,BRANDON,42.32,-91.9865,42.192,-91.5919
201406,86379,524994,1,1.47,NNE,HAZLETON,42.64,-91.89,42.384,-91.534
201406,86379,524994,2,1.47,SSE,HAZLETON,42.6003,-91.8889,42.36018,-91.53334
201406,86379,524994,3,1.47,WSW,HAZLETON,42.6119,-91.9267,42.36714,-91.55602
201406,86379,524994,4,1.47,NNW,HAZLETON,42.6397,-91.9111,42.38382,-91.54666
201406,86379,524995,1,1.38,N,INDEPENDENCE ARPT,42.47,-91.97,42.282,-91.582
201406,86379,524995,2,1.38,E,INDEPENDENCE ARPT,42.45,-91.9429,42.27,-91.56574
201406,86379,524995,3,1.38,S,INDEPENDENCE ARPT,42.43,-91.97,42.258,-91.582
201406,86379,524995,4,1.38,W,INDEPENDENCE ARPT,42.45,-91.9971,42.27,-91.59826
201406,86379,524996,1,1.0,N,DUNDEE,42.5945,-91.55,42.3567,-91.33
201406,86379,524996,2,1.0,E,DUNDEE,42.58,-91.5303,42.348,-91.31818
201406,86379,524996,3,1.0,S,DUNDEE,42.5655,-91.55,42.3393,-91.33
201406,86379,524996,4,1.0,W,DUNDEE,42.58,-91.5697,42.348,-91.34182
201406,86379,524997,1,1.02,W,INDEPENDENCE,42.47,-91.9,42.282,-91.54
201406,86379,524997,2,1.02,N,INDEPENDENCE,42.4848,-91.88,42.29088,-91.528
201406,86379,524997,3,1.02,E,INDEPENDENCE,42.47,-91.86,42.282,-91.516
